rank,gene_id,is_literature_curated
107,ENSG00000164305.19,True
108,ENSG00000177575.13,True
109,ENSG00000139329.5,True
110,ENSG00000130635.16,True
111,ENSG00000171862.11,True
112,ENSG00000136997.21,True
113,ENSG00000148516.22,True
114,ENSG00000113140.11,True
115,ENSG00000110092.4,True
116,ENSG00000164171.11,True
117,ENSG00000178999.13,True
118,ENSG00000086548.9,True
119,ENSG00000141646.14,True
120,ENSG00000108821.14,True
121,ENSG00000196154.12,True
122,ENSG00000186847.6,True
