rank,gene_id,tcga_train_n,tcga_train_events,tcga_cox_z,tcga_cox_p,meta_cox_z,meta_cox_p,direction
11835,ENSG00000185761.11,91,50,0.6861272553842352,0.49263286512897253,0.6861272553842352,0.49263286512897253,higher_expr_higher_risk
11836,ENSG00000130348.11,91,50,-0.6859125884944036,0.49276823143159654,-0.6859125884944036,0.49276823143159687,higher_expr_lower_risk
11837,ENSG00000169683.8,91,50,-0.6859034759505763,0.4927739781308089,-0.6859034759505763,0.4927739781308089,higher_expr_lower_risk
11838,ENSG00000237452.3,91,50,0.6858708693361258,0.4927945413335867,0.6858708693361258,0.4927945413335866,higher_expr_higher_risk
11839,ENSG00000240764.4,91,50,-0.6858302064411375,0.49282018583484455,-0.6858302064411375,0.49282018583484477,higher_expr_lower_risk
11840,ENSG00000119723.17,91,50,-0.6858034749660525,0.4928370447227708,-0.6858034749660525,0.4928370447227709,higher_expr_lower_risk
11841,ENSG00000145321.13,91,50,-0.6856723096134899,0.49291977198328396,-0.6856723096134899,0.4929197719832842,higher_expr_lower_risk
11842,ENSG00000197016.12,91,50,-0.6855527167725547,0.4929952068332403,-0.6855527167725547,0.49299520683324016,higher_expr_lower_risk
11843,ENSG00000196074.13,91,50,-0.6855163143800993,0.4930181693770994,-0.6855163143800993,0.49301816937709964,higher_expr_lower_risk
11844,ENSG00000135525.18,91,50,-0.6853168916870791,0.4931439749124119,-0.6853168916870791,0.49314397491241213,higher_expr_lower_risk
11845,ENSG00000109062.12,91,50,0.6851168937948857,0.4932701605805372,0.6851168937948857,0.4932701605805372,higher_expr_higher_risk
11846,ENSG00000180929.6,91,50,-0.6847863837441911,0.4934787288336263,-0.6847863837441911,0.4934787288336263,higher_expr_lower_risk
11847,ENSG00000170577.8,91,50,0.6847213603428641,0.4935197673865518,0.6847213603428641,0.4935197673865518,higher_expr_higher_risk
11848,ENSG00000164045.12,91,50,0.6846935121181671,0.49353734393835547,0.6846935121181671,0.4935373439383558,higher_expr_higher_risk
11849,ENSG00000138463.9,91,50,0.6846378708834541,0.4935724631966948,0.6846378708834541,0.493572463196695,higher_expr_higher_risk
11850,ENSG00000127129.10,91,50,0.6845833767751834,0.4936068597162955,0.6845833767751834,0.4936068597162955,higher_expr_higher_risk
11851,ENSG00000164451.13,91,50,-0.6845742814152415,0.4936126008054914,-0.6845742814152415,0.4936126008054915,higher_expr_lower_risk
11852,ENSG00000238243.3,91,50,-0.6845667002386487,0.493617386153158,-0.6845667002386487,0.49361738615315787,higher_expr_lower_risk
11853,ENSG00000196935.9,91,50,0.6844295578333432,0.49370395669925515,0.6844295578333432,0.49370395669925515,higher_expr_higher_risk
11854,ENSG00000181291.8,91,50,-0.6844259969375822,0.49370620460743864,-0.6844259969375822,0.49370620460743875,higher_expr_lower_risk
11855,ENSG00000183605.17,91,50,-0.684286261940176,0.49379442028912957,-0.684286261940176,0.4937944202891297,higher_expr_lower_risk
11856,ENSG00000099338.23,91,50,-0.6841955309632086,0.4938517039066652,-0.6841955309632086,0.49385170390666555,higher_expr_lower_risk
11857,ENSG00000151500.15,91,50,0.6841917816863695,0.4938540711145344,0.6841917816863695,0.4938540711145343,higher_expr_higher_risk
11858,ENSG00000001561.7,91,50,-0.6841781637875667,0.4938626691962734,-0.6841781637875667,0.4938626691962733,higher_expr_lower_risk
11859,ENSG00000167065.14,91,50,0.684167502512596,0.4938694005779881,0.684167502512596,0.4938694005779882,higher_expr_higher_risk
11860,ENSG00000144229.12,91,50,-0.6840866491750304,0.4939204518563358,-0.6840866491750304,0.4939204518563358,higher_expr_lower_risk
11861,ENSG00000233954.6,91,50,0.6838775731674432,0.4940524767826805,0.6838775731674432,0.4940524767826805,higher_expr_higher_risk
11862,ENSG00000071462.12,91,50,0.6836730586512085,0.49418163953591143,0.6836730586512085,0.49418163953591154,higher_expr_higher_risk
11863,ENSG00000176209.12,91,50,0.6834767499464555,0.4943056368327944,0.6834767499464555,0.4943056368327946,higher_expr_higher_risk
11864,ENSG00000168434.13,91,50,-0.6834534296405479,0.4943203680794709,-0.6834534296405479,0.4943203680794708,higher_expr_lower_risk
11865,ENSG00000204310.13,91,50,-0.6834059902861456,0.49435033585660715,-0.6834059902861456,0.49435033585660715,higher_expr_lower_risk
11866,ENSG00000184270.6,91,50,-0.6830741544688052,0.49455998606490625,-0.6830741544688052,0.49455998606490625,higher_expr_lower_risk
11867,ENSG00000164091.12,91,50,-0.6830690087205614,0.49456323746611475,-0.6830690087205614,0.49456323746611475,higher_expr_lower_risk
11868,ENSG00000197134.13,91,50,-0.6827976513395762,0.4947347139917032,-0.6827976513395762,0.4947347139917032,higher_expr_lower_risk
11869,ENSG00000101230.6,91,50,0.6826575039126624,0.49482328858793223,0.6826575039126624,0.494823288587932,higher_expr_higher_risk
11870,ENSG00000266302.6,91,50,-0.682557917075266,0.494886233630477,-0.682557917075266,0.494886233630477,higher_expr_lower_risk
11871,ENSG00000148215.4,91,50,-0.6824689763451657,0.49494245329165076,-0.6824689763451657,0.49494245329165065,higher_expr_lower_risk
11872,ENSG00000274997.2,91,50,0.6823727965553742,0.4950032526213538,0.6823727965553742,0.4950032526213538,higher_expr_higher_risk
11873,ENSG00000158417.11,91,50,0.6821571912073274,0.49513956041668505,0.6821571912073274,0.49513956041668516,higher_expr_higher_risk
11874,ENSG00000143322.21,91,50,-0.682147227272295,0.49514586019790774,-0.682147227272295,0.49514586019790763,higher_expr_lower_risk
11875,ENSG00000155906.19,91,50,0.6819034565050507,0.4952999996410613,0.6819034565050507,0.4952999996410613,higher_expr_higher_risk
11876,ENSG00000267796.8,91,50,-0.6818595487439717,0.49532776581596816,-0.6818595487439717,0.49532776581596816,higher_expr_lower_risk
11877,ENSG00000172301.11,91,50,0.6818592707875855,0.49532794159131444,0.6818592707875855,0.49532794159131444,higher_expr_higher_risk
11878,ENSG00000261130.5,91,50,0.6818303082365362,0.49534625724599524,0.6818303082365362,0.4953462572459951,higher_expr_higher_risk
11879,ENSG00000153048.11,91,50,0.6817910589781924,0.49537107869829944,0.6817910589781924,0.49537107869829944,higher_expr_higher_risk
11880,ENSG00000124253.11,91,50,-0.6817380067858408,0.49540463025958736,-0.6817380067858408,0.49540463025958725,higher_expr_lower_risk
11881,ENSG00000047617.15,91,50,-0.6817227600811866,0.49541427288947115,-0.6817227600811866,0.49541427288947126,higher_expr_lower_risk
11882,ENSG00000182631.7,91,50,-0.6813173941871555,0.49567067935395426,-0.6813173941871555,0.49567067935395415,higher_expr_lower_risk
11883,ENSG00000196821.10,91,50,-0.6812938294270621,0.4956855869719726,-0.6812938294270621,0.4956855869719726,higher_expr_lower_risk
11884,ENSG00000185869.15,91,50,-0.6812090039875229,0.4957392515090202,-0.6812090039875229,0.4957392515090202,higher_expr_lower_risk
11885,ENSG00000074317.11,91,50,-0.6809898326579077,0.495877923891206,-0.6809898326579077,0.4958779238912061,higher_expr_lower_risk
11886,ENSG00000206527.10,91,50,0.6808781905864915,0.4959485691533483,0.6808781905864915,0.4959485691533483,higher_expr_higher_risk
11887,ENSG00000154342.6,91,50,-0.6808399373067295,0.4959727764334083,-0.6808399373067295,0.4959727764334084,higher_expr_lower_risk
11888,ENSG00000205937.12,91,50,0.6808385780812355,0.49597363658438376,0.6808385780812355,0.49597363658438387,higher_expr_higher_risk
11889,ENSG00000187513.9,91,50,-0.6808242837520444,0.49598268243201593,-0.6808242837520444,0.49598268243201593,higher_expr_lower_risk
11890,ENSG00000131171.13,91,50,0.6806191560819415,0.4961125026017047,0.6806191560819415,0.4961125026017047,higher_expr_higher_risk
11891,ENSG00000131504.17,91,50,0.6805625193950936,0.49614834973700206,0.6805625193950936,0.4961483497370023,higher_expr_higher_risk
11892,ENSG00000274600.1,91,50,-0.6805386131770443,0.4961634811468424,-0.6805386131770443,0.4961634811468424,higher_expr_lower_risk
11893,ENSG00000122783.17,91,50,0.6804998090160581,0.49618804271452044,0.6804998090160581,0.4961880427145203,higher_expr_higher_risk
11894,ENSG00000115446.12,91,50,-0.6804947309738786,0.4961912569713369,-0.6804947309738786,0.4961912569713369,higher_expr_lower_risk
11895,ENSG00000198146.4,91,50,0.6804463646738504,0.4962218720255236,0.6804463646738504,0.4962218720255237,higher_expr_higher_risk
11896,ENSG00000197437.4,91,50,-0.6804195373916698,0.49623885367822607,-0.6804195373916698,0.49623885367822607,higher_expr_lower_risk
11897,ENSG00000160209.19,91,50,0.6804046460375694,0.4962482800297694,0.6804046460375694,0.4962482800297695,higher_expr_higher_risk
11898,ENSG00000229937.9,91,50,0.6803584460734591,0.4962775256008002,0.6803584460734591,0.4962775256008002,higher_expr_higher_risk
11899,ENSG00000239642.6,91,50,0.680286338143104,0.4963231733088118,0.680286338143104,0.4963231733088119,higher_expr_higher_risk
11900,ENSG00000143006.7,91,50,0.6802016801622753,0.4963767686462206,0.6802016801622753,0.4963767686462208,higher_expr_higher_risk
11901,ENSG00000128052.10,91,50,-0.6800710175521854,0.4964594946862506,-0.6800710175521854,0.4964594946862507,higher_expr_lower_risk
11902,ENSG00000138796.17,91,50,-0.6799885427084151,0.4965117155299158,-0.6799885427084151,0.4965117155299158,higher_expr_lower_risk
11903,ENSG00000177082.13,91,50,-0.6794828024251539,0.496832000654266,-0.6794828024251539,0.49683200065426625,higher_expr_lower_risk
11904,ENSG00000120457.12,91,50,-0.6793777566592049,0.4968985399053968,-0.6793777566592049,0.496898539905397,higher_expr_lower_risk
11905,ENSG00000092148.13,91,50,0.679346799595759,0.4969181499769528,0.679346799595759,0.4969181499769528,higher_expr_higher_risk
11906,ENSG00000249437.8,91,50,-0.6792936635588737,0.49695181050975523,-0.6792936635588737,0.496951810509755,higher_expr_lower_risk
11907,ENSG00000149150.9,91,50,-0.6790538148996111,0.49710376457913763,-0.6790538148996111,0.49710376457913763,higher_expr_lower_risk
11908,ENSG00000134996.12,91,50,0.6789727751069792,0.49715511224197184,0.6789727751069792,0.49715511224197184,higher_expr_higher_risk
11909,ENSG00000141580.16,91,50,0.6786207425199822,0.4973781965744887,0.6786207425199822,0.4973781965744888,higher_expr_higher_risk
11910,ENSG00000196437.12,91,50,-0.6785425528999339,0.4974277528559894,-0.6785425528999339,0.4974277528559896,higher_expr_lower_risk
11911,ENSG00000266076.1,91,50,-0.6784068102635739,0.49751379226308867,-0.6784068102635739,0.4975137922630888,higher_expr_lower_risk
11912,ENSG00000128408.9,91,50,-0.6781980134256771,0.4976461519711143,-0.6781980134256771,0.49764615197111417,higher_expr_lower_risk
11913,ENSG00000119048.8,91,50,0.6781527729137153,0.4976748331374785,0.6781527729137153,0.4976748331374785,higher_expr_higher_risk
11914,ENSG00000071205.12,91,50,-0.6778995109693245,0.4978354100811916,-0.6778995109693245,0.4978354100811916,higher_expr_lower_risk
11915,ENSG00000114098.18,91,50,-0.6777977842902462,0.49789991612051765,-0.6777977842902462,0.49789991612051765,higher_expr_lower_risk
11916,ENSG00000014914.21,91,50,0.6777775496588141,0.4979127476598476,0.6777775496588141,0.4979127476598476,higher_expr_higher_risk
11917,ENSG00000108950.12,91,50,-0.6777511283459651,0.49792950267100444,-0.6777511283459651,0.49792950267100444,higher_expr_lower_risk
11918,ENSG00000143742.14,91,50,0.6776546537691684,0.4979906843366463,0.6776546537691684,0.4979906843366464,higher_expr_higher_risk
11919,ENSG00000159459.12,91,50,0.6774818869187789,0.4981002585717972,0.6774818869187789,0.4981002585717973,higher_expr_higher_risk
11920,ENSG00000147443.13,91,50,-0.6774519952234406,0.4981192181379276,-0.6774519952234406,0.4981192181379277,higher_expr_lower_risk
11921,ENSG00000112337.10,91,50,-0.6774503126787075,0.49812028534602504,-0.6774503126787075,0.49812028534602526,higher_expr_lower_risk
11922,ENSG00000277161.2,91,50,0.6774236755244228,0.4981371809796924,0.6774236755244228,0.4981371809796926,higher_expr_higher_risk
11923,ENSG00000198125.13,91,50,0.677303845333911,0.4982131916307989,0.677303845333911,0.498213191630799,higher_expr_higher_risk
11924,ENSG00000163599.17,91,50,-0.677293516808423,0.4982197435068447,-0.677293516808423,0.49821974350684495,higher_expr_lower_risk
11925,ENSG00000149179.14,91,50,0.6772235684255682,0.498264116306562,0.6772235684255682,0.4982641163065621,higher_expr_higher_risk
11926,ENSG00000175287.19,91,50,0.6770001448595687,0.49840586245659924,0.6770001448595687,0.49840586245659946,higher_expr_higher_risk
11927,ENSG00000004468.13,91,50,-0.6767624810407072,0.4985566665559903,-0.6767624810407072,0.4985566665559904,higher_expr_lower_risk
11928,ENSG00000167925.16,91,50,-0.6767456445069776,0.49856735071062575,-0.6767456445069776,0.49856735071062586,higher_expr_lower_risk
11929,ENSG00000181963.5,91,50,-0.6766911549371916,0.49860192962393357,-0.6766911549371916,0.4986019296239337,higher_expr_lower_risk
11930,ENSG00000157335.21,91,50,-0.6762347125776471,0.4988916366096994,-0.6762347125776471,0.4988916366096996,higher_expr_lower_risk
11931,ENSG00000124302.13,91,50,-0.6762291012201124,0.49889519873202637,-0.6762291012201124,0.49889519873202637,higher_expr_lower_risk
11932,ENSG00000235711.4,91,50,-0.6760671184784832,0.49899803214302585,-0.6760671184784832,0.49899803214302585,higher_expr_lower_risk
11933,ENSG00000169154.7,91,50,-0.6760441610877688,0.49901260736487685,-0.6760441610877688,0.49901260736487685,higher_expr_lower_risk
11934,ENSG00000117751.18,91,50,0.6760078733153915,0.49903564626034136,0.6760078733153915,0.49903564626034147,higher_expr_higher_risk
11935,ENSG00000167751.13,91,50,-0.6758767848749149,0.49911887825660606,-0.6758767848749149,0.49911887825660617,higher_expr_lower_risk
11936,ENSG00000137968.16,91,50,0.6758398228151989,0.499142347913653,0.6758398228151989,0.4991423479136531,higher_expr_higher_risk
11937,ENSG00000126549.11,91,50,-0.6757093557747349,0.499225194756026,-0.6757093557747349,0.4992251947560262,higher_expr_lower_risk
11938,ENSG00000278570.5,91,50,-0.6756485042292897,0.499263838111918,-0.6756485042292897,0.4992638381119181,higher_expr_lower_risk
11939,ENSG00000157216.15,91,50,0.6754316870968347,0.4994015392576989,0.6754316870968347,0.4994015392576989,higher_expr_higher_risk
11940,ENSG00000179639.10,91,50,-0.6753043776216169,0.49948240324647486,-0.6753043776216169,0.49948240324647497,higher_expr_lower_risk
11941,ENSG00000119946.11,91,50,-0.6751665691689932,0.4995699437751645,-0.6751665691689932,0.4995699437751647,higher_expr_lower_risk
11942,ENSG00000108773.11,91,50,-0.6751233036934188,0.49959742912943583,-0.6751233036934188,0.4995974291294357,higher_expr_lower_risk
11943,ENSG00000134900.12,91,50,-0.6750782653291255,0.49962604160350754,-0.6750782653291255,0.49962604160350765,higher_expr_lower_risk
11944,ENSG00000176978.14,91,50,-0.6748768119987609,0.49975403376850036,-0.6748768119987609,0.49975403376850036,higher_expr_lower_risk
11945,ENSG00000112053.14,91,50,-0.6747348828778672,0.4998442180334285,-0.6747348828778672,0.4998442180334286,higher_expr_lower_risk
11946,ENSG00000123159.16,91,50,0.6747125047583484,0.4998584382732616,0.6747125047583484,0.4998584382732615,higher_expr_higher_risk
11947,ENSG00000168259.17,91,50,0.6746909546097191,0.4998721325795735,0.6746909546097191,0.49987213257957386,higher_expr_higher_risk
11948,ENSG00000103707.10,91,50,0.6744466528066949,0.5000273910794837,0.6744466528066949,0.5000273910794837,higher_expr_higher_risk
11949,ENSG00000177311.11,91,50,0.6743750930024693,0.5000728735576856,0.6743750930024693,0.5000728735576855,higher_expr_higher_risk
11950,ENSG00000173702.7,91,50,-0.6741444648864954,0.5002194727158586,-0.6741444648864954,0.5002194727158586,higher_expr_lower_risk
11951,ENSG00000279169.3,91,50,-0.6739587260767052,0.5003375544808639,-0.6739587260767052,0.5003375544808639,higher_expr_lower_risk
11952,ENSG00000226941.8,91,50,-0.6739587260767049,0.500337554480864,-0.6739587260767049,0.5003375544808639,higher_expr_lower_risk
11953,ENSG00000172289.3,91,50,-0.6739587260767048,0.500337554480864,-0.6739587260767048,0.500337554480864,higher_expr_lower_risk
11954,ENSG00000184394.2,91,50,-0.6739587260766705,0.5003375544808859,-0.6739587260766705,0.5003375544808858,higher_expr_lower_risk
11955,ENSG00000260234.5,91,50,-0.6739587260764784,0.500337554481008,-0.6739587260764784,0.5003375544810079,higher_expr_lower_risk
11956,ENSG00000183632.14,91,50,-0.6739587260764125,0.50033755448105,-0.6739587260764125,0.5003375544810498,higher_expr_lower_risk
11957,ENSG00000255009.4,91,50,-0.6739587260757958,0.5003375544814421,-0.6739587260757958,0.5003375544814419,higher_expr_lower_risk
11958,ENSG00000204548.4,91,50,-0.6739587260755336,0.5003375544816088,-0.6739587260755336,0.5003375544816087,higher_expr_lower_risk
11959,ENSG00000268221.6,91,50,-0.6739587260750578,0.5003375544819111,-0.6739587260750578,0.5003375544819112,higher_expr_lower_risk
11960,ENSG00000162727.3,91,50,-0.6739587260746803,0.5003375544821513,-0.6739587260746803,0.5003375544821511,higher_expr_lower_risk
11961,ENSG00000275163.1,91,50,-0.6739587260740545,0.500337554482549,-0.6739587260740545,0.5003375544825491,higher_expr_lower_risk
11962,ENSG00000198739.11,91,50,-0.6736482806511448,0.5005349503474352,-0.6736482806511448,0.5005349503474351,higher_expr_lower_risk
11963,ENSG00000135299.17,91,50,-0.673628850320002,0.500547306442823,-0.673628850320002,0.500547306442823,higher_expr_lower_risk
11964,ENSG00000115008.6,91,50,-0.6736242420914542,0.5005502369215733,-0.6736242420914542,0.5005502369215733,higher_expr_lower_risk
11965,ENSG00000022277.13,91,50,0.6734473423890587,0.5006627383966962,0.6734473423890587,0.5006627383966962,higher_expr_higher_risk
11966,ENSG00000260238.6,91,50,-0.673379239726543,0.50070605267036,-0.673379239726543,0.50070605267036,higher_expr_lower_risk
11967,ENSG00000116990.11,91,50,-0.6732944017702942,0.5007600136102808,-0.6732944017702942,0.5007600136102808,higher_expr_lower_risk
11968,ENSG00000196628.20,91,50,-0.6732806084813935,0.5007687870836344,-0.6732806084813935,0.5007687870836343,higher_expr_lower_risk
11969,ENSG00000139835.14,91,50,0.673259611274174,0.5007821428972414,0.673259611274174,0.5007821428972414,higher_expr_higher_risk
11970,ENSG00000163440.12,91,50,0.6731542608365996,0.5008491566022939,0.6731542608365996,0.5008491566022941,higher_expr_higher_risk
11971,ENSG00000205084.11,91,50,0.6731243364332068,0.5008681924648717,0.6731243364332068,0.5008681924648717,higher_expr_higher_risk
11972,ENSG00000164047.6,91,50,-0.6727856651842321,0.5010836587177266,-0.6727856651842321,0.5010836587177265,higher_expr_lower_risk
11973,ENSG00000198689.13,91,50,0.6725784250193665,0.501215531332488,0.6725784250193665,0.501215531332488,higher_expr_higher_risk
11974,ENSG00000196449.4,91,50,0.6724896992457864,0.5012719956015523,0.6724896992457864,0.5012719956015523,higher_expr_higher_risk
11975,ENSG00000062716.13,91,50,-0.6723539390422232,0.5013583986722674,-0.6723539390422232,0.5013583986722674,higher_expr_lower_risk
11976,ENSG00000138376.11,91,50,-0.672213420560622,0.5014478384027138,-0.672213420560622,0.5014478384027139,higher_expr_lower_risk
11977,ENSG00000138696.11,91,50,-0.6721428949461079,0.5014927309986357,-0.6721428949461079,0.5014927309986357,higher_expr_lower_risk
11978,ENSG00000152669.9,91,50,-0.6718365960479094,0.5016877281505492,-0.6718365960479094,0.5016877281505492,higher_expr_lower_risk
11979,ENSG00000078967.13,91,50,-0.6717309469749628,0.5017549961678957,-0.6717309469749628,0.5017549961678955,higher_expr_lower_risk
11980,ENSG00000186943.1,91,50,0.6715528132787179,0.5018684268148278,0.6715528132787179,0.5018684268148278,higher_expr_higher_risk
11981,ENSG00000144642.22,91,50,-0.6714986054603586,0.5019029475584005,-0.6714986054603586,0.5019029475584005,higher_expr_lower_risk
11982,ENSG00000118245.2,91,50,0.6714799198946627,0.5019148472331797,0.6714799198946627,0.50191484723318,higher_expr_higher_risk
11983,ENSG00000131584.19,91,50,-0.6711713108625654,0.5021114027287656,-0.6711713108625654,0.5021114027287656,higher_expr_lower_risk
11984,ENSG00000188996.4,91,50,0.6711604318495861,0.5021183323998701,0.6711604318495861,0.5021183323998704,higher_expr_higher_risk
11985,ENSG00000169189.17,91,50,0.6709362590710585,0.5022611363615641,0.6709362590710585,0.5022611363615641,higher_expr_higher_risk
11986,ENSG00000019505.8,91,50,0.6708061814739178,0.5023440090638724,0.6708061814739178,0.5023440090638724,higher_expr_higher_risk
11987,ENSG00000269526.1,91,50,-0.6703962960172802,0.5026051952159405,-0.6703962960172802,0.5026051952159403,higher_expr_lower_risk
11988,ENSG00000159314.11,91,50,0.6703018782784607,0.5026653700162129,0.6703018782784607,0.5026653700162127,higher_expr_higher_risk
11989,ENSG00000063322.15,91,50,0.6701615529298682,0.5027548099273274,0.6701615529298682,0.5027548099273274,higher_expr_higher_risk
11990,ENSG00000047849.21,91,50,-0.6698142651926234,0.5029761987193397,-0.6698142651926234,0.5029761987193396,higher_expr_lower_risk
11991,ENSG00000090060.18,91,50,-0.6697200890541752,0.5030362429491122,-0.6697200890541752,0.5030362429491122,higher_expr_lower_risk
11992,ENSG00000274419.6,91,50,-0.6696884359393747,0.5030564249932574,-0.6696884359393747,0.5030564249932574,higher_expr_lower_risk
11993,ENSG00000205857.2,91,50,0.6695673115119626,0.5031336579483463,0.6695673115119626,0.5031336579483464,higher_expr_higher_risk
11994,ENSG00000167191.12,91,50,-0.6695221941222373,0.5031624278947022,-0.6695221941222373,0.5031624278947022,higher_expr_lower_risk
11995,ENSG00000171827.11,91,50,-0.6694414670653603,0.5032139071791402,-0.6694414670653603,0.5032139071791405,higher_expr_lower_risk
11996,ENSG00000092208.17,91,50,0.6693888391815984,0.5032474692441811,0.6693888391815984,0.5032474692441811,higher_expr_higher_risk
11997,ENSG00000278224.7,91,50,-0.6693698133792424,0.5032596027461298,-0.6693698133792424,0.5032596027461298,higher_expr_lower_risk
11998,ENSG00000179943.8,91,50,-0.6693106205061213,0.5032973533560519,-0.6693106205061213,0.5032973533560519,higher_expr_lower_risk
11999,ENSG00000259956.2,91,50,-0.6692116245318793,0.5033604919748182,-0.6692116245318793,0.5033604919748181,higher_expr_lower_risk
12000,ENSG00000117262.19,91,50,0.6691764508402772,0.5033829264023597,0.6691764508402772,0.5033829264023596,higher_expr_higher_risk
12001,ENSG00000198168.9,91,50,-0.6690815293386747,0.503443471717519,-0.6690815293386747,0.5034434717175189,higher_expr_lower_risk
12002,ENSG00000115363.14,91,50,0.6687797164692317,0.5036360074469313,0.6687797164692317,0.5036360074469314,higher_expr_higher_risk
12003,ENSG00000159409.15,91,50,-0.6687527087486811,0.5036532383988235,-0.6687527087486811,0.5036532383988237,higher_expr_lower_risk
12004,ENSG00000151575.14,91,50,-0.6685029835311391,0.5038125780717297,-0.6685029835311391,0.5038125780717297,higher_expr_lower_risk
12005,ENSG00000182199.11,91,50,0.6684078244507677,0.5038733022750266,0.6684078244507677,0.5038733022750266,higher_expr_higher_risk
12006,ENSG00000277157.2,91,50,-0.6681945181124063,0.5040094342418143,-0.6681945181124063,0.5040094342418147,higher_expr_lower_risk
12007,ENSG00000189430.13,91,50,0.6681049561658075,0.5040665984023636,0.6681049561658075,0.5040665984023633,higher_expr_higher_risk
12008,ENSG00000178084.2,91,50,-0.6680425519655415,0.5041064307748959,-0.6680425519655415,0.5041064307748961,higher_expr_lower_risk
12009,ENSG00000034239.11,91,50,0.6680242327863657,0.5041181241551813,0.6680242327863657,0.5041181241551815,higher_expr_higher_risk
12010,ENSG00000165124.18,91,50,-0.667972746753815,0.5041509891536265,-0.667972746753815,0.5041509891536265,higher_expr_lower_risk
12011,ENSG00000076003.5,91,50,0.6679181160508768,0.5041858627205398,0.6679181160508768,0.5041858627205398,higher_expr_higher_risk
12012,ENSG00000175097.8,91,50,-0.6679030048544357,0.5041955091934228,-0.6679030048544357,0.5041955091934229,higher_expr_lower_risk
12013,ENSG00000160229.13,91,50,-0.6675153385551348,0.5044430154327549,-0.6675153385551348,0.5044430154327546,higher_expr_lower_risk
12014,ENSG00000087299.12,91,50,0.6674890522830823,0.5044598002691718,0.6674890522830823,0.5044598002691718,higher_expr_higher_risk
12015,ENSG00000177426.22,91,50,0.6674867450573203,0.5044612735391922,0.6674867450573203,0.5044612735391922,higher_expr_higher_risk
12016,ENSG00000138109.11,91,50,0.6674707917477625,0.5044714605249315,0.6674707917477625,0.5044714605249315,higher_expr_higher_risk
12017,ENSG00000115718.18,91,50,0.6674697479120236,0.5044721270700183,0.6674697479120236,0.5044721270700184,higher_expr_higher_risk
12018,ENSG00000115306.16,91,50,-0.6673037067524914,0.504578159165031,-0.6673037067524914,0.504578159165031,higher_expr_lower_risk
12019,ENSG00000047578.13,91,50,-0.6672729007186329,0.5045978328584215,-0.6672729007186329,0.5045978328584216,higher_expr_lower_risk
12020,ENSG00000235631.2,91,50,-0.6669678607410348,0.5047926627225598,-0.6669678607410348,0.5047926627225596,higher_expr_lower_risk
12021,ENSG00000225614.4,91,50,-0.6669254543647537,0.5048197509293726,-0.6669254543647537,0.5048197509293726,higher_expr_lower_risk
12022,ENSG00000160207.9,91,50,0.666923287488533,0.5048211351000755,0.666923287488533,0.5048211351000756,higher_expr_higher_risk
12023,ENSG00000105398.4,91,50,-0.66684048377753,0.5048740304695659,-0.66684048377753,0.5048740304695659,higher_expr_lower_risk
12024,ENSG00000136451.9,91,50,-0.6664804355312319,0.5051040648090968,-0.6664804355312319,0.5051040648090968,higher_expr_lower_risk
12025,ENSG00000196961.13,91,50,-0.6664116153488011,0.5051480402161053,-0.6664116153488011,0.5051480402161055,higher_expr_lower_risk
12026,ENSG00000184515.11,91,50,-0.6663264561502507,0.5052024588826578,-0.6663264561502507,0.505202458882658,higher_expr_lower_risk
12027,ENSG00000284862.3,91,50,-0.6662192717799252,0.5052709565246543,-0.6662192717799252,0.5052709565246545,higher_expr_lower_risk
12028,ENSG00000172568.5,91,50,-0.6661255705628517,0.5053308415798439,-0.6661255705628517,0.505330841579844,higher_expr_lower_risk
12029,ENSG00000157542.11,91,50,-0.6660757265364673,0.5053626987432591,-0.6660757265364673,0.5053626987432591,higher_expr_lower_risk
12030,ENSG00000142611.17,91,50,-0.6660355814087798,0.5053883577502701,-0.6660355814087798,0.5053883577502702,higher_expr_lower_risk
12031,ENSG00000205359.10,91,50,0.666026847094667,0.5053939404321075,0.666026847094667,0.5053939404321077,higher_expr_higher_risk
12032,ENSG00000270299.1,91,50,-0.6659929663629166,0.5054155961714778,-0.6659929663629166,0.5054155961714779,higher_expr_lower_risk
12033,ENSG00000172752.14,91,50,0.6659828483225716,0.505422063471436,0.6659828483225716,0.5054220634714361,higher_expr_higher_risk
12034,ENSG00000125637.16,91,50,0.6659270825039769,0.5054577089300634,0.6659270825039769,0.5054577089300631,higher_expr_higher_risk
12035,ENSG00000157106.17,91,50,-0.6659095688493193,0.5054689039147473,-0.6659095688493193,0.5054689039147473,higher_expr_lower_risk
12036,ENSG00000088926.14,91,50,-0.6656271513173109,0.5056494473661395,-0.6656271513173109,0.5056494473661393,higher_expr_lower_risk
12037,ENSG00000186891.14,91,50,-0.6652862085744031,0.5058674499471107,-0.6652862085744031,0.5058674499471109,higher_expr_lower_risk
12038,ENSG00000179988.15,91,50,-0.6651870523187241,0.5059308608429879,-0.6651870523187241,0.5059308608429881,higher_expr_lower_risk
12039,ENSG00000152760.10,91,50,-0.664928657618236,0.5060961251302274,-0.664928657618236,0.5060961251302275,higher_expr_lower_risk
12040,ENSG00000198752.11,91,50,-0.6649209984882012,0.5061010241960513,-0.6649209984882012,0.5061010241960512,higher_expr_lower_risk
12041,ENSG00000082212.13,91,50,-0.6648165087618614,0.506167862222137,-0.6648165087618614,0.506167862222137,higher_expr_lower_risk
12042,ENSG00000158163.15,91,50,-0.6646235575995756,0.5062912978016954,-0.6646235575995756,0.5062912978016954,higher_expr_lower_risk
