rank,gene_id,train_variance
548,ENSG00000175592.9,1.266589444399053
549,ENSG00000135447.17,1.2660496289548817
550,ENSG00000068078.20,1.2565759731602328
551,ENSG00000019186.10,1.2559418594837535
552,ENSG00000011347.10,1.2555341054687263
553,ENSG00000110375.3,1.254830567063295
554,ENSG00000204531.20,1.25368663236378
555,ENSG00000187837.4,1.2514620967130894
556,ENSG00000173369.17,1.2514232114594759
557,ENSG00000169508.7,1.2505502099572379
558,ENSG00000004776.13,1.2486572055963268
559,ENSG00000137801.11,1.2468605068330763
560,ENSG00000111319.13,1.2446800623716794
561,ENSG00000185905.4,1.2446099601029244
562,ENSG00000013588.9,1.2418672562271096
563,ENSG00000138100.14,1.2413062690222574
564,ENSG00000176919.13,1.240976656040111
565,ENSG00000178821.13,1.2401600383117437
566,ENSG00000074410.14,1.2374396566945616
567,ENSG00000078596.11,1.2367147099209514
568,ENSG00000021826.17,1.2349226605045318
569,ENSG00000204936.10,1.2325232042236285
570,ENSG00000175538.11,1.2324892723275152
571,ENSG00000172403.11,1.2320118041625792
572,ENSG00000197614.11,1.2312611110754534
573,ENSG00000058085.15,1.226369779911828
574,ENSG00000007216.15,1.2261115836353187
575,ENSG00000196735.13,1.2219182081074391
576,ENSG00000108821.14,1.2218447600076563
577,ENSG00000147804.10,1.2158510020120228
578,ENSG00000124491.16,1.2150873244671199
579,ENSG00000143546.10,1.214966736899422
580,ENSG00000158373.8,1.2141695872338372
581,ENSG00000168903.9,1.2133753249675172
582,ENSG00000104435.14,1.2127443100387758
583,ENSG00000197253.13,1.212629927048211
584,ENSG00000151715.8,1.2125973320259522
585,ENSG00000106483.12,1.2125206056422313
586,ENSG00000142871.18,1.2119917266209836
587,ENSG00000204632.11,1.211741316346997
588,ENSG00000147041.12,1.2106520879066025
589,ENSG00000167741.11,1.2102233823647108
590,ENSG00000125730.17,1.208958972377996
591,ENSG00000144852.19,1.2088564177446126
592,ENSG00000116661.11,1.2083048549469233
593,ENSG00000143167.12,1.2076431885949752
594,ENSG00000103888.17,1.2075233450983434
595,ENSG00000205076.4,1.2055322596710885
596,ENSG00000184530.9,1.2039454135145673
597,ENSG00000213030.5,1.2026306434304228
598,ENSG00000257743.8,1.20202984384817
599,ENSG00000112303.14,1.2005661120746405
600,ENSG00000116824.5,1.200329540269144
601,ENSG00000170231.16,1.1992290457497976
602,ENSG00000136167.15,1.1983189892559727
603,ENSG00000107954.10,1.1982313723545883
604,ENSG00000176678.6,1.1967770822447799
605,ENSG00000187867.10,1.196203481995244
606,ENSG00000155659.15,1.1949204825348783
607,ENSG00000131037.15,1.1935566662289308
608,ENSG00000136698.10,1.1934818652689776
609,ENSG00000132185.18,1.1924586923666984
610,ENSG00000108242.13,1.1906769194170082
611,ENSG00000137809.17,1.1867634138173508
612,ENSG00000231389.7,1.1864129844445692
613,ENSG00000073067.14,1.1858588664479897
614,ENSG00000271503.6,1.1838990953927493
615,ENSG00000167996.16,1.183166992997005
616,ENSG00000165457.14,1.181713643131061
617,ENSG00000135114.12,1.179173131353729
618,ENSG00000163283.7,1.176501285971073
