rank,gene_id,tcga_train_n,tcga_train_events,tcga_cox_z,tcga_cox_p,cptac_train_n,cptac_train_events,cptac_cox_z,cptac_cox_p,meta_cox_z,meta_cox_p,direction
22,ENSG00000198901.14,91,50,3.172660224314021,0.0015104918658937635,87,70,2.558458372049601,0.010513740705020345,4.0525128232730445,5.067044576960048e-05,higher_expr_higher_risk
23,ENSG00000189057.11,91,50,3.1097495920889093,0.0018724601118819855,87,70,2.5776823012708343,0.009946539972855276,4.02162165933132,5.779884226526817e-05,higher_expr_higher_risk
24,ENSG00000268223.6,91,50,1.7190419362882994,0.08560673615685155,87,70,3.938410753886383,8.202309174995393e-05,4.000423161464593,6.322931588444344e-05,higher_expr_higher_risk
25,ENSG00000128050.9,91,50,2.6903896884093377,0.007136862582063938,87,70,2.9528251321839454,0.0031488028004229085,3.990355467333936,6.597434293176219e-05,higher_expr_higher_risk
26,ENSG00000109805.10,91,50,3.8376357540204826,0.00012422456221909483,87,70,1.7796185545931513,0.07513840755158879,3.971998613270052,7.127213489808988e-05,higher_expr_higher_risk
27,ENSG00000100060.18,91,50,-2.9802965681351776,0.0028796943865623073,87,70,-2.6274632939061537,0.008602412226018749,-3.9652850257151635,7.330829584752246e-05,higher_expr_lower_risk
28,ENSG00000147697.9,91,50,2.507703165416526,0.012151870144676396,87,70,3.095647575953007,0.001963836209536056,3.9621673065890652,7.427246262800774e-05,higher_expr_higher_risk
29,ENSG00000128944.13,91,50,3.2681206171315753,0.0010826421590564763,87,70,2.3327913204613773,0.019659100440939156,3.9604428119006614,7.481090808951741e-05,higher_expr_higher_risk
30,ENSG00000198826.11,91,50,3.9854816693795265,6.734337630471201e-05,87,70,1.5976015294943602,0.1101316858395014,3.9478359898524067,7.886079816765575e-05,higher_expr_higher_risk
31,ENSG00000109272.4,91,50,1.8842630380098289,0.05952940444390758,87,70,3.6984789670276004,0.0002168953190430968,3.947594729376949,7.894028670622312e-05,higher_expr_higher_risk
32,ENSG00000126787.13,91,50,3.7102485338315154,0.00020705587634742,87,70,1.8637612287478282,0.06235524267433912,3.9414201015198715,8.100061697372614e-05,higher_expr_higher_risk
33,ENSG00000114850.7,91,50,2.5497726983361932,0.010779317268509976,87,70,3.013281357953276,0.002584391912197155,3.933673247309613,8.365749070064841e-05,higher_expr_higher_risk
34,ENSG00000011426.11,91,50,3.3865832831519023,0.0007076879283876537,87,70,2.1675573155040944,0.030192384381416828,3.927370480973165,8.587964119465088e-05,higher_expr_higher_risk
35,ENSG00000285010.1,91,50,3.506563018689416,0.0004539339339997364,87,70,2.041973606561463,0.041154149483020146,3.923407873376818,8.730515961268848e-05,higher_expr_higher_risk
36,ENSG00000005981.13,91,50,0.4916753961954071,0.6229488340929896,87,70,5.056721672378477,4.2652502542054895e-07,3.923309191904155,8.734094322598713e-05,higher_expr_higher_risk
37,ENSG00000140525.19,91,50,3.4850862192067003,0.0004919784876802802,87,70,2.0423969526522168,0.04111217179082867,3.9085208337159663,9.286294044265593e-05,higher_expr_higher_risk
38,ENSG00000100522.10,91,50,2.6575815713926425,0.007870354152161058,87,70,2.864577754503921,0.004175656258847727,3.9047563061339936,9.432038160109316e-05,higher_expr_higher_risk
39,ENSG00000116062.17,91,50,1.9096744462495612,0.05617514313372748,87,70,3.6115874270100012,0.0003043284526935696,3.9041217112885764,9.456818332735703e-05,higher_expr_higher_risk
40,ENSG00000139211.7,91,50,3.4188261093887564,0.0006289190455081168,87,70,2.067888115046797,0.03865054525753723,3.8796928345310686,0.000104588457482773,higher_expr_higher_risk
41,ENSG00000188060.7,91,50,2.1206413395579804,0.03395199646596868,87,70,3.3377717128610294,0.0008445310464881415,3.8596808838826435,0.00011353519131160225,higher_expr_higher_risk
42,ENSG00000104738.18,91,50,3.4159277091293854,0.000635651192724477,87,70,2.0421076550610366,0.04114085372082677,3.859413817975035,0.00011365933088984137,higher_expr_higher_risk
43,ENSG00000140534.14,91,50,2.828434905424203,0.004677621277294573,87,70,2.5851379710877507,0.009734003695521345,3.827974091429166,0.0001292023527825199,higher_expr_higher_risk
44,ENSG00000161800.13,91,50,3.547678813755878,0.00038864184028746424,87,70,1.8519894822363423,0.06402733324426081,3.8181420682541085,0.00013446049070192406,higher_expr_higher_risk
45,ENSG00000171388.12,91,50,1.099093624615972,0.2717272304713661,87,70,4.290430895238073,1.783267717098168e-05,3.8109693353599665,0.00013842293908315276,higher_expr_higher_risk
46,ENSG00000146670.10,91,50,2.960645547275745,0.003069950273895443,87,70,2.4283183223232436,0.015169022902110193,3.8105728957627423,0.00013864512165883162,higher_expr_higher_risk
47,ENSG00000138778.13,91,50,3.9471753669192693,7.907863512459996e-05,87,70,1.4395335168814543,0.1499994207721984,3.80897838001331,0.00013954215722933205,higher_expr_higher_risk
48,ENSG00000258453.3,91,50,4.028094407636042,5.623076505845211e-05,87,70,1.3530481837805608,0.17604023766934906,3.8050424169224306,0.00014177989213394173,higher_expr_higher_risk
49,ENSG00000155269.12,91,50,3.2912858516292807,0.0009973051654200782,87,70,2.0614914306906096,0.03925618016827361,3.7849851145096927,0.0001537177790696278,higher_expr_higher_risk
50,ENSG00000088782.5,91,50,3.9271130674553616,8.597157178137033e-05,87,70,1.4129473452201176,0.1576712067247525,3.7759929297486643,0.00015937151145187977,higher_expr_higher_risk
