case_id,hist_0,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,hist_9,n_patches
TCGA-IB-7897,0.0003459010722933241,0.021791767554479417,0.0,0.0,0.3017640954686959,0.44545140089934276,0.019093739190591492,0.0,0.21155309581459703,0.0,14455
TCGA-IB-8126,0.0,0.01819087964116621,0.0,0.0,0.00024919013207077,0.4535260403688014,0.0,0.0,0.5280338898579616,0.0,8026
TCGA-IB-8127,0.0,0.010602910602910603,0.0,0.0,0.020166320166320167,0.5486486486486486,0.0,0.0,0.4205821205821206,0.0,9620
TCGA-IB-A5SO,0.0,0.034260614934114204,0.0,0.0,0.003806734992679356,0.3439238653001464,0.0,0.0,0.6171303074670571,0.0008784773060029283,6830
TCGA-IB-A5SP,0.0,0.02897093767135807,0.029153719612502283,0.0,0.18662036190824347,0.4538475598610857,0.0732955583988302,0.0,0.2248217876073844,0.003290074940595869,10942
TCGA-IB-A5SQ,0.0,0.16160822680854103,0.0,0.0,0.0027137042062415195,0.35428122545168894,0.0,0.003213597086338642,0.47761194029850745,0.0005713061486824251,14003
TCGA-IB-A5SS,0.0,0.016808606006275213,0.0,0.0,0.002465262214253698,0.8304571940833707,0.0,0.0,0.14903630658897354,0.001232631107126849,8924
TCGA-IB-A5ST,0.0,0.02397323917487456,0.0,0.0,0.0032521836089946105,0.6182865638357182,0.0,0.0,0.34826240475748005,0.00622560862293254,10762
TCGA-IB-A6UF,0.0,0.0097905465050959,0.0001605007623786213,0.0,0.12342508626915978,0.5088676671214188,0.0008827541930824172,0.0,0.35607094133697137,0.0008025038118931064,12461
TCGA-IB-A6UG,0.0,0.008948844664084413,0.0,0.0,0.11499933217577134,0.45505542941097904,0.027380793375183652,0.0,0.3936156003739816,0.0,7487
TCGA-IB-A7LX,0.0,0.009146073344472781,0.0,0.0,0.05997713481663882,0.23656670477530561,0.0,0.0,0.6943100870635828,0.0,11371
TCGA-IB-A7M4,0.0,0.026814814814814816,0.0006666666666666666,0.0,0.07496296296296297,0.6382962962962963,0.10844444444444444,0.0,0.15081481481481482,0.0,13500
TCGA-IB-AAUM,0.00019594396002743216,0.05221906534731067,0.0,0.0,0.1980993435877339,0.6088958557852454,0.01724306848241403,0.0,0.12334672283726854,0.0,10207
TCGA-IB-AAUN,0.0,0.018405797101449274,0.0,0.0,0.0011594202898550724,0.8401449275362319,0.0,0.0,0.14028985507246378,0.0,6900
TCGA-IB-AAUO,0.0,0.02408248612012402,0.0,0.0,0.05126541207008436,0.5974475448842743,0.045425048669695,0.0,0.2817795082558223,0.0,13869
TCGA-IB-AAUP,0.0,0.08014384793218597,0.0,0.0,0.0006849901532665468,0.6309615549276479,0.0,0.0,0.2748522989982019,0.013357307988697662,11679
TCGA-IB-AAUQ,0.0,0.01965461310943612,0.0,0.0,0.0,0.7549852113347963,0.0,0.0,0.22536017555576757,0.0,10481
