rank,gene_id,cox_z,cox_p
8662,ENSG00000168137.18,-0.8966103334301384,0.3699268821331665
8663,ENSG00000010270.14,0.8962715141210369,0.3701077691165928
8664,ENSG00000180988.2,-0.8962288917986427,0.3701305279772743
8665,ENSG00000162144.10,0.8961515339161381,0.3701718366585104
8666,ENSG00000106948.17,-0.8960520624386474,0.37022495808588773
8667,ENSG00000159784.18,-0.8960078428425508,0.3702485744968649
8668,ENSG00000130707.18,0.8959664610682728,0.37027067615662956
8669,ENSG00000105856.14,-0.8959549389952655,0.3702768301453684
8670,ENSG00000100320.23,-0.8959450245104382,0.37028212556519946
8671,ENSG00000008197.5,-0.8958742548810061,0.37031992565778227
8672,ENSG00000119013.9,0.8958556000936375,0.3703298901148847
8673,ENSG00000204580.13,0.8958502874159916,0.3703327279128068
8674,ENSG00000103154.9,0.8957066928528077,0.3704094349067988
8675,ENSG00000115425.14,-0.895582066962716,0.3704760169946383
8676,ENSG00000100325.15,0.8955135454138051,0.3705126281867541
8677,ENSG00000112079.9,0.8954848331284686,0.37052796988259407
8678,ENSG00000167395.10,0.8954167313221965,0.37056435996704173
8679,ENSG00000204577.11,-0.895388760946284,0.3705793065327573
8680,ENSG00000143575.15,0.8953778332553961,0.3705851460786703
8681,ENSG00000173239.14,-0.8951062092640953,0.3707303150282171
8682,ENSG00000147912.13,0.8950200021442865,0.3707763956466128
8683,ENSG00000173431.2,-0.8949944474002821,0.370790056203976
8684,ENSG00000161939.19,-0.8949842080089047,0.370795529866079
8685,ENSG00000177238.14,0.8948825825507928,0.37084985841393536
8686,ENSG00000173812.11,0.8948287332480415,0.3708786480302827
8687,ENSG00000169188.5,0.8948083460210563,0.37088954807742813
8688,ENSG00000124562.10,0.894722257966112,0.3709355773171924
8689,ENSG00000188859.7,0.8946731751068917,0.3709618223440966
8690,ENSG00000070808.16,0.8946611196049751,0.3709682687009441
8691,ENSG00000183024.3,0.8945973624715249,0.37100236227706174
8692,ENSG00000244687.12,-0.8944457726037677,0.37108343145715394
8693,ENSG00000091137.14,-0.8941542129265895,0.3712393863968475
8694,ENSG00000197540.8,-0.8940126867522693,0.3713151032462576
8695,ENSG00000116254.18,0.8938365459640364,0.3714093523809813
8696,ENSG00000279493.1,0.8935815447585089,0.3715458243161921
8697,ENSG00000152208.13,-0.8935627454699245,0.37155588657915484
8698,ENSG00000139352.4,0.8935010149014847,0.3715889288699986
8699,ENSG00000148225.16,-0.8933714227710189,0.3716583010948422
8700,ENSG00000283536.2,-0.893290337561479,0.37170171106700023
8701,ENSG00000185304.15,-0.893266181341247,0.3717146440068877
8702,ENSG00000244234.3,-0.8932170514229626,0.3717409484150963
8703,ENSG00000011132.12,0.8926795672942172,0.37202879554347645
8704,ENSG00000150977.10,-0.8926110564898553,0.3720654961133062
8705,ENSG00000198829.6,-0.892404131103582,0.37217635765161106
8706,ENSG00000183598.4,-0.892346782548822,0.37220708611318654
8707,ENSG00000125875.14,0.892307546031306,0.37222811070193873
8708,ENSG00000169248.13,0.8922004127676552,0.3722855209933189
8709,ENSG00000143443.10,-0.8920673732075417,0.3723568215214206
8710,ENSG00000164142.16,0.891735050346689,0.3725349618726139
8711,ENSG00000162654.9,-0.8917273603712673,0.3725390846784652
8712,ENSG00000142494.13,-0.89170120339477,0.3725531083595922
8713,ENSG00000170608.3,-0.891699434790936,0.3725540565825268
8714,ENSG00000141858.12,0.8915432246338345,0.37263781331966395
8715,ENSG00000265972.6,-0.8914296324813452,0.37269872646757074
8716,ENSG00000178028.14,-0.8913587576321814,0.37273673582872957
8717,ENSG00000196735.13,-0.8913155454703704,0.37275991118924356
8718,ENSG00000135378.4,-0.8912721069545474,0.37278320884662464
8719,ENSG00000181617.6,-0.8912225917882369,0.3728097667329737
8720,ENSG00000112539.15,-0.8907554759504354,0.3730603660181071
8721,ENSG00000101323.5,-0.8905742772249935,0.37315760396597886
8722,ENSG00000071539.14,0.890549538202606,0.3731708810592823
8723,ENSG00000215193.13,0.8904972669027262,0.37319893530949033
8724,ENSG00000126790.12,-0.8904903105209027,0.3732026689304885
8725,ENSG00000183726.11,0.8904416165827804,0.37322880453075147
8726,ENSG00000105501.12,-0.8904188115105162,0.3732410451350081
8727,ENSG00000271303.2,-0.89024339385287,0.3733352087313806
8728,ENSG00000185862.7,-0.8901168979058699,0.3734031204474987
8729,ENSG00000051009.11,-0.8900669369489671,0.37342994502867055
8730,ENSG00000153046.18,-0.8900437137253315,0.37344241423614444
8731,ENSG00000232258.6,-0.8900241794697742,0.3734529029316004
8732,ENSG00000248713.1,0.8899853669108855,0.37347374343300144
8733,ENSG00000164494.12,0.8899523361687852,0.3734914799403163
8734,ENSG00000051825.15,-0.8898357987924362,0.373554061143861
8735,ENSG00000248487.9,-0.8896787450595768,0.3736384101174106
8736,ENSG00000186190.7,-0.8896722799296619,0.373641882602479
8737,ENSG00000162704.16,0.8896160105226583,0.37367210629960534
8738,ENSG00000127399.15,0.8895063840495171,0.3737309937483718
8739,ENSG00000106404.14,0.8894561042576149,0.37375800418816874
8740,ENSG00000141429.13,0.8894132563567295,0.3737810231494174
8741,ENSG00000024048.11,-0.8889103529283295,0.3740512609861779
8742,ENSG00000147434.9,-0.8888769158481002,0.3740692328636128
8743,ENSG00000142655.13,0.8887675852288854,0.3741279999913143
8744,ENSG00000261857.7,-0.8887098517175872,0.374159035071465
8745,ENSG00000154620.6,0.8886239528063612,0.3742052136198559
8746,ENSG00000284667.1,-0.8883832511841344,0.37433463161078473
8747,ENSG00000197903.8,0.8880708578058872,0.3745026373629132
8748,ENSG00000188000.5,-0.888001990621144,0.37453968053674924
8749,ENSG00000183476.12,0.8876607239004,0.37472327893071367
8750,ENSG00000143179.16,0.8874322180402391,0.37484624409942346
8751,ENSG00000116221.15,0.8873581457995048,0.37488610972291925
8752,ENSG00000143153.13,-0.8871996048073741,0.374971445170442
8753,ENSG00000148690.12,-0.8871307766745281,0.37500849597913155
8754,ENSG00000109083.14,0.8870298592569893,0.37506282483146025
8755,ENSG00000130287.14,-0.8866360447472132,0.37527488123944286
8756,ENSG00000092148.13,-0.886576727443626,0.3753068281112253
8757,ENSG00000096401.8,-0.8864362737758065,0.3753824797745686
8758,ENSG00000136235.17,0.8862462382511734,0.3754848523913312
8759,ENSG00000132341.12,0.886177208776903,0.3755220430126568
8760,ENSG00000174599.5,-0.8860297987875143,0.375601469879593
8761,ENSG00000073754.6,0.8860045793178628,0.3756150595736989
8762,ENSG00000154229.12,-0.8858898820786765,0.37567686884371176
8763,ENSG00000070061.16,-0.8858849121789814,0.37567954721816976
8764,ENSG00000166347.19,-0.8858488222160653,0.37569899714650035
8765,ENSG00000164112.13,-0.8858389894255579,0.3757042964304371
8766,ENSG00000203837.5,-0.8857760270948886,0.37573823044185717
8767,ENSG00000184083.12,-0.8856853889198931,0.37578708387647985
8768,ENSG00000205327.3,-0.8856765248950762,0.37579186174341217
8769,ENSG00000128311.14,0.8855770306378756,0.37584549348992546
8770,ENSG00000143294.15,0.8855637191707778,0.37585266931002304
8771,ENSG00000145248.7,0.8855423259789629,0.3758642019272509
8772,ENSG00000100330.16,-0.8853224351945046,0.3759827530621257
8773,ENSG00000095002.15,-0.8852586791396584,0.37601713059096553
8774,ENSG00000117362.13,0.8852454652796874,0.3760242558017407
8775,ENSG00000173588.15,-0.8852451581141967,0.37602442143327963
8776,ENSG00000106366.9,0.8851029102782936,0.37610112996762257
8777,ENSG00000180828.3,0.8850754982176885,0.3761159132989176
8778,ENSG00000205129.8,-0.8849289995612711,0.3761949261423302
8779,ENSG00000012211.13,0.8849174644015495,0.37620114797075377
8780,ENSG00000254827.6,-0.8849046403893197,0.37620806505432103
8781,ENSG00000187583.11,0.8847833056209914,0.37627351512843477
8782,ENSG00000243955.6,-0.8846502019621434,0.3763453216279504
8783,ENSG00000198589.14,-0.8845843343301311,0.37638085889579853
8784,ENSG00000175189.4,-0.8845828771674897,0.3763816450956289
8785,ENSG00000106565.18,-0.8844274713952553,0.37646549878836433
8786,ENSG00000163219.12,-0.884227798850773,0.3765732548205981
8787,ENSG00000088035.18,-0.8841114897191119,0.3766360314111389
8788,ENSG00000173578.8,-0.8840854914131485,0.37665006459719974
8789,ENSG00000075426.12,-0.883815589114677,0.3767957696517187
8790,ENSG00000137473.18,-0.8837971923477143,0.37680570229585153
8791,ENSG00000136002.20,0.8836642694032497,0.37687747385175585
8792,ENSG00000067248.10,-0.8836329252172642,0.37689439932907554
8793,ENSG00000105810.10,-0.8835227839468632,0.37695387798670377
8794,ENSG00000101856.10,0.8834498849448682,0.3769932482008631
8795,ENSG00000213996.13,0.8834424069696705,0.37699728693843415
8796,ENSG00000113430.10,0.883390428916622,0.3770253602100695
8797,ENSG00000115008.6,-0.8832729032474502,0.3770888404072502
8798,ENSG00000156140.10,-0.8829106549702251,0.37728454628851726
8799,ENSG00000171316.12,0.8828220737413276,0.3773324121291266
8800,ENSG00000170209.5,-0.882719128613289,0.3773880443635398
8801,ENSG00000122133.17,0.8827091583465784,0.37739343263075986
8802,ENSG00000105618.14,0.8826605253501867,0.37741971621631465
8803,ENSG00000183291.17,-0.8826396283719835,0.3774310102843269
8804,ENSG00000145725.20,-0.8826223915035911,0.3774403263509032
8805,ENSG00000214026.11,0.8821997048561335,0.3776688215352648
8806,ENSG00000161551.14,-0.8819808479824975,0.377787164275212
8807,ENSG00000269533.5,-0.881886100789484,0.37783840412466696
8808,ENSG00000183873.18,-0.8818788312179622,0.37784233572934434
8809,ENSG00000266086.3,-0.8818443393301293,0.3778609903315119
8810,ENSG00000096996.16,-0.8818361972055745,0.3778653940031922
8811,ENSG00000257207.5,-0.881804017950456,0.377882798477029
8812,ENSG00000125815.9,-0.8816859291335452,0.37794667223317413
8813,ENSG00000181031.16,0.8816646154155292,0.3779582014442484
8814,ENSG00000269502.5,-0.8816308363855377,0.3779764739495326
8815,ENSG00000248746.6,0.8815710841535169,0.37800879779045005
8816,ENSG00000111602.12,0.8815651212255016,0.3780120236167215
8817,ENSG00000176566.5,-0.8814658433498029,0.37806573347783756
8818,ENSG00000031698.13,0.8814336931014242,0.3780831279415242
8819,ENSG00000038532.16,-0.8813780910314017,0.37811321186439695
8820,ENSG00000123146.20,0.8813769040174341,0.3781138541234056
8821,ENSG00000196782.12,-0.881363685162232,0.37812100650995406
8822,ENSG00000258453.3,0.881295425937185,0.37815794116771784
8823,ENSG00000167578.18,-0.8812552316361535,0.3781796911026294
8824,ENSG00000116183.11,-0.8811544279077012,0.3782342413918838
8825,ENSG00000213906.10,-0.8811120463667796,0.3782571777574816
8826,ENSG00000140478.15,0.8810404887053843,0.37829590582246087
8827,ENSG00000157259.8,-0.881039258306196,0.3782965717540572
8828,ENSG00000162687.19,-0.8805873590879125,0.37854120295878346
8829,ENSG00000166451.13,0.8805023443501295,0.3785872357344142
8830,ENSG00000147548.17,-0.8804934108989185,0.3785920731140914
8831,ENSG00000186367.7,-0.8804633398079816,0.3786083566061724
8832,ENSG00000135744.8,0.8801761095242714,0.3787639134957449
8833,ENSG00000205642.10,-0.8801339351829277,0.3787867573981084
8834,ENSG00000175699.15,-0.8800101128370172,0.3788538311713998
8835,ENSG00000146013.11,-0.8799374036697731,0.37889322066863707
8836,ENSG00000230178.1,0.8799216208340429,0.3789017712021264
8837,ENSG00000185404.17,-0.8798545135201133,0.3789381286901411
8838,ENSG00000168497.5,-0.8798524863949584,0.3789392269820534
8839,ENSG00000114416.18,-0.879752908315116,0.37899318057637
8840,ENSG00000139793.18,-0.8796366408017718,0.3790561828543768
8841,ENSG00000196944.4,0.8795966644175399,0.3790778464841076
8842,ENSG00000101463.6,0.8795743879999606,0.3790899186433163
8843,ENSG00000099956.20,0.8794518089958759,0.37915635156588423
8844,ENSG00000188133.6,-0.8794022108001807,0.37918323384150066
8845,ENSG00000239810.3,-0.8793179757978254,0.3792288919904425
8846,ENSG00000007202.15,-0.8792640453265057,0.3792581258600597
8847,ENSG00000185085.2,0.8792505902863952,0.3792654195945978
8848,ENSG00000160410.15,0.879241982547302,0.3792700857399497
8849,ENSG00000148798.11,-0.879172311947916,0.3793078545811429
8850,ENSG00000285043.2,-0.8791198438373281,0.37933629937928837
8851,ENSG00000101951.17,-0.8787226656612606,0.3795516661200756
8852,ENSG00000152102.18,-0.8783542091230008,0.3797515259989622
8853,ENSG00000177679.16,0.8782101670207161,0.37982967556313385
8854,ENSG00000115163.15,0.878186883959446,0.3798423086388878
8855,ENSG00000112096.19,-0.8781574335606521,0.3798582883990008
8856,ENSG00000133962.8,-0.8781394993959886,0.3798680196632114
8857,ENSG00000084734.9,0.878128746150848,0.3798738545593223
8858,ENSG00000181036.14,-0.8780770772909271,0.3799018917414668
8859,ENSG00000205643.11,0.8779754089826617,0.3799570639435017
8860,ENSG00000171819.5,-0.8778622667428981,0.3800184684783816
8861,ENSG00000147130.14,-0.8778366815895143,0.38003235489353304
8862,ENSG00000130544.12,-0.8777784817381726,0.3800639441909087
8863,ENSG00000283644.1,-0.8776978931481484,0.3801076881515575
8864,ENSG00000124207.17,0.8776448622214307,0.3801364753384928
8865,ENSG00000126254.12,0.8774369607919305,0.3802493449974039
8866,ENSG00000127311.10,-0.8774343078234086,0.3802507854267283
8867,ENSG00000012504.15,-0.8774112124519315,0.380263325200893
8868,ENSG00000130226.17,-0.8770449831778179,0.3804622056025886
8869,ENSG00000109332.20,0.8769226053617059,0.3805286769821338
8870,ENSG00000205108.6,-0.8769184632532394,0.38053092695641433
8871,ENSG00000065154.12,0.8767757477966869,0.3806084543281395
8872,ENSG00000108846.16,-0.8766502919992413,0.38067661374128403
8873,ENSG00000072501.19,-0.8763732473932512,0.38082715703836856
8874,ENSG00000140368.13,-0.8763545610316741,0.38083731233831475
8875,ENSG00000150893.11,-0.8762493478955551,0.38089449462917524
8876,ENSG00000072401.15,0.8760816135242706,0.3809856674902713
8877,ENSG00000231887.7,-0.8758650695556872,0.3811033908678194
8878,ENSG00000186792.17,-0.8758445257229271,0.38111456061100035
8879,ENSG00000139220.17,0.8757795549573189,0.3811498867330315
8880,ENSG00000129214.15,-0.8756610654659053,0.38121431741147027
8881,ENSG00000178301.4,-0.8754512009019075,0.3813284512480718
8882,ENSG00000120949.15,-0.8753822926122956,0.38136593126434326
8883,ENSG00000198900.6,-0.8753167297144567,0.38140159378223315
8884,ENSG00000125319.15,0.8752478604074342,0.38143905700429404
8885,ENSG00000118680.14,0.8752244085689102,0.3814518147474737
8886,ENSG00000158201.10,-0.874917430850591,0.3816188340275588
8887,ENSG00000137312.15,0.8747697957781109,0.38169917473830584
8888,ENSG00000130513.6,0.8747056049907845,0.38173410960324305
8889,ENSG00000143947.14,-0.8745519601319246,0.38181773645998807
8890,ENSG00000156564.9,0.8744990404024648,0.3818465425680171
8891,ENSG00000134013.16,0.8743321426183484,0.38193739975387897
8892,ENSG00000091409.15,-0.874231220180587,0.38199234717217223
8893,ENSG00000136352.19,-0.8741775385203757,0.38202157623214705
8894,ENSG00000174957.1,0.8741712511683416,0.3820249997143217
8895,ENSG00000138735.16,-0.8741278971068303,0.3820486066439758
8896,ENSG00000164975.15,-0.874085314625446,0.3820717943077112
8897,ENSG00000205301.12,-0.8740346716942324,0.38209937229440794
8898,ENSG00000180264.11,-0.8739639558223188,0.38213788319338127
8899,ENSG00000095397.16,0.8739270045496184,0.3821580072991172
8900,ENSG00000221995.5,0.873852814859789,0.38219841385513986
8901,ENSG00000169991.11,-0.8737663405368452,0.3822455144006792
8902,ENSG00000006757.12,-0.8736914245553056,0.3822863222646269
8903,ENSG00000183273.7,-0.8735081656029364,0.38238615743591275
8904,ENSG00000185482.8,0.8734964632550272,0.3823925331429864
8905,ENSG00000164406.8,-0.8733835826835323,0.3824540364090885
8906,ENSG00000213337.9,0.8730802254650858,0.38261935140451897
8907,ENSG00000180596.7,-0.8727018444333057,0.3828256121194361
8908,ENSG00000102890.16,0.8724758363750326,0.38294884472348745
8909,ENSG00000006210.7,-0.8724654230600691,0.3829545232479411
8910,ENSG00000137878.17,-0.8724297413625146,0.3829739813616291
8911,ENSG00000100599.16,0.8723781842205022,0.3830020978184355
8912,ENSG00000139625.13,-0.8722879551792306,0.38305130686577427
8913,ENSG00000063587.15,-0.8721762090313109,0.3831122562654906
8914,ENSG00000122432.18,0.8720957066625614,0.38315616813643394
8915,ENSG00000161671.17,0.8719064764970749,0.38325940022867977
8916,ENSG00000143374.17,0.8718768030593678,0.3832755897374218
8917,ENSG00000183153.7,0.871788385619327,0.38332383182598373
8918,ENSG00000164604.13,0.8717815213709342,0.38332757723449984
8919,ENSG00000130035.9,-0.871751902448508,0.3833437387604396
8920,ENSG00000184481.17,0.871676997906698,0.38338461218693576
8921,ENSG00000138688.15,-0.8716708908786487,0.38338794474821714
8922,ENSG00000113272.14,-0.8712948195413607,0.38359319835374583
8923,ENSG00000124249.7,-0.8712903480585341,0.3835956392208484
8924,ENSG00000196465.10,-0.8712283688641385,0.38362947304331785
8925,ENSG00000129810.15,0.8712204479428363,0.3836337971267191
8926,ENSG00000164070.12,0.8709898772603781,0.3837596802657405
8927,ENSG00000160404.18,0.8709838180339441,0.3837629887221654
8928,ENSG00000171540.8,-0.8709824886776493,0.3837637145791001
8929,ENSG00000148291.10,0.870962528948941,0.38377461311839733
8930,ENSG00000159307.19,-0.8709139694786606,0.3838011286634958
8931,ENSG00000163874.11,-0.8708587319927424,0.38383129205372324
8932,ENSG00000185158.12,0.8708324639178141,0.38384563670214555
8933,ENSG00000243772.8,-0.8707923324685578,0.3838675525896048
8934,ENSG00000204421.3,-0.8707009185730177,0.3839174768118754
8935,ENSG00000187790.11,-0.870687936986885,0.3839245668176575
8936,ENSG00000101574.15,-0.8706310583765211,0.38395563250847464
8937,ENSG00000136108.15,-0.8706129367977795,0.3839655303899301
8938,ENSG00000111252.11,-0.8705400069343764,0.3840053657576802
8939,ENSG00000237247.6,-0.8704062695577095,0.38407842165802364
8940,ENSG00000196503.5,0.8703177334088424,0.38412679043834197
8941,ENSG00000140526.18,-0.8701328518678645,0.3842278063371086
8942,ENSG00000099785.10,0.870049513955025,0.3842733459652814
8943,ENSG00000205495.1,-0.8699288239777563,0.3843393023150732
8944,ENSG00000145088.9,0.8698755468196784,0.3843684201661939
8945,ENSG00000260238.6,0.8697268756675771,0.3844496813458548
8946,ENSG00000254726.3,0.8696537962448275,0.3844896291953025
8947,ENSG00000059378.13,-0.8696075332180054,0.3845149195474794
8948,ENSG00000186288.5,-0.8695665184431357,0.3845373417177601
8949,ENSG00000090863.12,0.8691691891787929,0.38475459714193916
8950,ENSG00000157823.17,0.8691256048358393,0.3847784331654147
8951,ENSG00000125037.12,0.8686038832097338,0.38506382977777787
8952,ENSG00000271741.1,-0.8685059501216892,0.38511741639166863
8953,ENSG00000165066.13,-0.8682308694879656,0.3852679582339327
8954,ENSG00000137947.12,-0.8681165432680625,0.3853305354840231
8955,ENSG00000183741.12,-0.8680247276027535,0.3853807959228067
8956,ENSG00000162757.4,-0.8680242673275843,0.3853810478902504
8957,ENSG00000159753.14,-0.8679882661890421,0.38540075622779657
8958,ENSG00000122557.11,0.8679088202985417,0.3854442499877184
8959,ENSG00000004534.15,-0.8677570468372787,0.3855273488216384
8960,ENSG00000165025.15,0.8677106482764956,0.3855527550936563
8961,ENSG00000205835.9,-0.8677044513521295,0.3855561483958655
8962,ENSG00000175294.6,-0.8674167845893022,0.3857136885968858
8963,ENSG00000115183.15,-0.8672851213087599,0.3857858068782545
8964,ENSG00000183117.19,-0.8672538666377991,0.3858029277672299
8965,ENSG00000116194.13,-0.8671416622175026,0.3858643956652309
8966,ENSG00000130675.15,0.8670866851297855,0.3858945154321265
8967,ENSG00000127955.17,-0.8669989892454363,0.38594256350250733
8968,ENSG00000159289.6,-0.8669742156348232,0.3859561374830033
8969,ENSG00000170876.8,0.8668605534926298,0.386018419090315
8970,ENSG00000115350.12,0.866838274880752,0.3860306274605768
8971,ENSG00000076258.10,0.8666545290529211,0.3861313266163895
8972,ENSG00000107317.13,-0.8666436952213493,0.3861372644365898
8973,ENSG00000132938.21,-0.8663321155634854,0.3863080592697822
8974,ENSG00000206530.11,-0.8662043724979209,0.3863780959605245
8975,ENSG00000184702.20,0.8661972297883462,0.38638201226678903
8976,ENSG00000131730.16,-0.8661704541733618,0.38639669339696914
8977,ENSG00000223658.8,-0.8660750019442743,0.38644903284025656
8978,ENSG00000143493.13,-0.8659469082427175,0.38651927742358083
8979,ENSG00000230268.3,0.8658869821905072,0.38655214260915516
8980,ENSG00000074964.17,0.8658770851315826,0.3865575706074831
8981,ENSG00000183527.12,0.8658442788528117,0.3865755633990655
8982,ENSG00000167476.10,0.8658393931102576,0.3865782430562923
8983,ENSG00000112394.17,-0.8657408633944409,0.3866322855447387
8984,ENSG00000205927.5,0.8655158865974111,0.3867557001766665
8985,ENSG00000285447.1,0.8654756304508587,0.3867777858668303
8986,ENSG00000277161.2,0.8654232241427493,0.3868065386411188
8987,ENSG00000128829.12,-0.8653779476903553,0.38683138066282563
8988,ENSG00000013293.6,-0.8652798134608402,0.3868852277247584
8989,ENSG00000059588.10,-0.8652594819834382,0.38689638434607543
8990,ENSG00000125966.10,-0.865221717327492,0.38691710770753907
8991,ENSG00000100604.13,-0.8650162519530843,0.38702986873109413
8992,ENSG00000143612.21,0.864903512496959,0.3870917495529328
8993,ENSG00000042429.12,0.8646411219043705,0.387235794771966
8994,ENSG00000102760.13,-0.8645883193002049,0.3872647858999212
8995,ENSG00000179751.7,0.8643562661879617,0.38739220972706234
8996,ENSG00000171848.16,0.8641246351181093,0.3875194272955349
8997,ENSG00000196715.7,0.8640868893247116,0.38754016064106833
8998,ENSG00000198673.10,-0.8638691807303248,0.38765975875480174
8999,ENSG00000025423.11,0.8636788264820765,0.3877643482044735
9000,ENSG00000116032.5,0.8636150555137179,0.3877993907767592
9001,ENSG00000166405.15,-0.8633188880369281,0.38796216207463285
9002,ENSG00000169220.18,-0.863308108740621,0.38796808707550845
9003,ENSG00000140280.14,-0.8626100399699563,0.3883519083769261
9004,ENSG00000143858.12,-0.8625395826176697,0.38839066100556874
9005,ENSG00000108239.9,-0.8625045377312698,0.388409937109752
9006,ENSG00000046774.10,0.8624105321355325,0.3884616468651999
9007,ENSG00000204618.8,0.8623936160202055,0.3884709523753678
9008,ENSG00000089012.14,-0.8622390301260415,0.38855599595423973
9009,ENSG00000071282.12,0.8621312475598671,0.3886152979500741
9010,ENSG00000255819.7,-0.8621092996059064,0.38862737439537276
9011,ENSG00000127366.5,-0.8620912752192292,0.3886372921430904
9012,ENSG00000073536.18,0.8620507767898506,0.3886595765816624
9013,ENSG00000135253.15,0.861914533582507,0.38873455071582164
9014,ENSG00000163623.9,0.8617550298532691,0.3888223362171741
9015,ENSG00000006194.10,0.8616370831182074,0.3888872579039767
9016,ENSG00000256162.2,-0.8616182916985231,0.38889760191676104
9017,ENSG00000198033.12,-0.8612176978183717,0.3891181545379344
9018,ENSG00000147117.8,-0.861191345526636,0.389132665832436
9019,ENSG00000142235.12,0.8609743536093177,0.389252168287473
9020,ENSG00000124226.11,0.8607816962486549,0.38935828785329074
9021,ENSG00000132773.12,-0.8604490795052507,0.38954154129639285
9022,ENSG00000258429.2,0.8602290957534126,0.3896627690045088
9023,ENSG00000171004.18,0.860165666658615,0.3896977275010466
9024,ENSG00000196091.15,-0.8601495365623611,0.3897066177935994
9025,ENSG00000240764.4,0.8601398597283781,0.38971195135383263
9026,ENSG00000146856.14,-0.8599909084139951,0.38979405413720614
9027,ENSG00000131018.24,-0.8599448677193969,0.38981943414916953
9028,ENSG00000079337.16,-0.8598515073531601,0.3898709022961775
9029,ENSG00000100368.14,-0.8597036018341414,0.38995244881253843
9030,ENSG00000109265.14,-0.8596532104402285,0.3899802340699512
9031,ENSG00000212128.2,0.8595656540239713,0.39002851457234944
9032,ENSG00000133639.6,-0.8594919264254278,0.3900691723836397
9033,ENSG00000185507.21,0.859432346822207,0.390102030025698
9034,ENSG00000198862.14,-0.8594092828019567,0.3901147500875084
9035,ENSG00000175322.12,-0.8590793955426392,0.3902967141459758
9036,ENSG00000124657.1,0.8590196181963407,0.3903296925322153
9037,ENSG00000075702.18,0.8590020790742949,0.390339368959583
9038,ENSG00000005108.16,-0.8589463860766241,0.3903700960504818
9039,ENSG00000082641.16,0.8588920865052367,0.390400055771703
9040,ENSG00000095321.17,0.8587714223471016,0.3904666370738774
9041,ENSG00000119125.17,-0.8587419617379959,0.39048289419776505
9042,ENSG00000250254.2,-0.8587058308527493,0.3905028327135729
9043,ENSG00000120899.18,-0.8586668408786603,0.3905243496867564
9044,ENSG00000114473.14,-0.8585457284509709,0.39059119127998
9045,ENSG00000174840.9,-0.858484444984061,0.39062501609377165
9046,ENSG00000100003.18,-0.8584718095887603,0.39063199029865747
9047,ENSG00000109680.11,-0.8583253426984289,0.39071283936093903
9048,ENSG00000157349.17,-0.8582218321092643,0.3907699828690576
9049,ENSG00000117228.10,-0.8582035333705623,0.39078008530196773
9050,ENSG00000138356.14,-0.8580960448812868,0.3908394311334421
9051,ENSG00000177938.5,0.8580809144139673,0.3908477853061719
9052,ENSG00000172209.6,0.8580507814091166,0.3908644233392734
9053,ENSG00000132141.14,-0.8579602967113223,0.39091438733427153
9054,ENSG00000088280.19,0.857822115279844,0.3909906960780446
9055,ENSG00000162366.8,0.8576713115364832,0.39107398563824003
9056,ENSG00000148826.9,-0.8576275804844162,0.3910981405026486
9057,ENSG00000239713.9,-0.8575732221788301,0.3911281665977926
9058,ENSG00000169855.20,-0.8575341074877577,0.39114977338808077
9059,ENSG00000156671.15,-0.8573536244699165,0.39124948083273237
9060,ENSG00000179902.13,-0.8573205435541953,0.39126775798484426
9061,ENSG00000185339.9,-0.8570257245033155,0.39143066792550585
9062,ENSG00000179046.8,0.8569453974853403,0.39147506184664227
9063,ENSG00000104290.11,-0.8568686589109707,0.39151747541532034
9064,ENSG00000055957.11,-0.8567046086577577,0.3916081556834088
9065,ENSG00000166004.15,-0.8565311318509661,0.39170406042955297
9066,ENSG00000151276.23,-0.8564637755292235,0.39174130147278263
9067,ENSG00000108561.8,0.8563686364142677,0.3917939071726696
9068,ENSG00000124205.18,-0.8562480782118346,0.3918605741201352
9069,ENSG00000147439.13,-0.8561712301009193,0.39190307360901866
9070,ENSG00000132819.17,0.8560398363442161,0.39197574508072963
9071,ENSG00000157985.19,-0.8558557678611236,0.39207756372221847
9072,ENSG00000133063.16,-0.8558229757735148,0.39209570455563136
9073,ENSG00000187699.10,-0.8556923800291601,0.3921679561704008
9074,ENSG00000116688.18,-0.8555396649008099,0.39225245549469645
9075,ENSG00000186710.11,-0.8553107207763982,0.3923791540255869
9076,ENSG00000064205.10,0.8552116374014287,0.3924339948272131
9077,ENSG00000163295.5,-0.8551453316831427,0.3924706964021969
9078,ENSG00000083782.8,0.855139769574862,0.39247377523781635
9079,ENSG00000269526.1,0.8550966750335413,0.3924976301795845
9080,ENSG00000204414.13,0.8547611146708951,0.39268340936572177
9081,ENSG00000172673.11,-0.8546252779647272,0.3927586289699584
9082,ENSG00000134640.3,-0.8545122210637793,0.39282124091113757
9083,ENSG00000120820.12,0.8544928924618177,0.3928319458724001
9084,ENSG00000186104.11,-0.8542474545325145,0.3929678946978499
9085,ENSG00000137812.20,0.8541603636029974,0.3930161414845099
9086,ENSG00000133794.20,-0.854085189686721,0.3930577893492796
9087,ENSG00000204852.16,-0.8539400493898855,0.3931382075645782
9088,ENSG00000021852.13,0.853824928140337,0.3932020001464335
9089,ENSG00000185245.8,-0.8537742272903138,0.393230097192934
9090,ENSG00000266074.10,0.8535394342848791,0.39336022901497736
9091,ENSG00000121940.16,-0.8535350704788331,0.3933626478604517
9092,ENSG00000155093.19,-0.853366557360399,0.393456061101483
